zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,taxAssessmentYear,taxAssessment,yearBuilt,finishedSqFt,bathrooms,bedrooms,zestimate_amount,last-updated,oneWeekChange,valueChange,valuationRange_low,valuationRange_high,localRealEstate_zindexValue,overview,forSaleByOwner,forSale
29466647,2304 Tamarisk Cir,78744,Austin,TX,30.195465,-97.752396,48453,2018,172651.0,1978,1060,2.0,,218138,11/13/2019,,7408,200687,229045,"166,500",http://www.zillow.com/local-info/TX-Austin/Franklin-Park/r_271391/,http://www.zillow.com/franklin-park-austin-tx/fsbo/,http://www.zillow.com/franklin-park-austin-tx/
29328030,5000 Jeffery Pl,78746,West Lake Hills,TX,30.275756,-97.792291,48453,2018,1289509.0,1960,4359,4.5,5,1599077,11/13/2019,,-17878,1471151,1774975,,http://www.zillow.com/local-info/TX-West-Lake-Hills/r_14558/,http://www.zillow.com/west-lake-hills-tx/fsbo/,http://www.zillow.com/west-lake-hills-tx/
119618151,16316 Travesia Way,78728,Austin,TX,30.470259,-97.679436,48453,2018,312008.0,2013,2423,3.0,4,330158,11/13/2019,,-569,313650,349967,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
144972675,5005 Caswell Ave,78751,Austin,TX,30.311271,-97.716466,48453,2018,9195547.0,1986,41597,,0,,01/01/1970,,,,,"460,800",http://www.zillow.com/local-info/TX-Austin/Hyde-Park/r_271437/,http://www.zillow.com/hyde-park-austin-tx/fsbo/,http://www.zillow.com/hyde-park-austin-tx/
83123854,12216 Las Flores Dr,78732,Austin,TX,30.358567,-97.89997,48453,2018,626653.0,2004,4008,4.0,5,740116,11/13/2019,,-16006,680907,814128,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
29498915,705 Prince Arn Dr,78745,Austin,TX,30.193037,-97.79123,48453,2018,257390.0,1980,1350,2.0,3,302239,11/13/2019,,-4061,287127,320373,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
70335247,7003 Thannas Way,78744,Austin,TX,30.178066,-97.755955,48453,2018,201036.0,2005,1388,2.5,,226108,11/13/2019,,-1246,214803,237413,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29493484,1625 Chippeway Ln,78745,Austin,TX,30.205498,-97.798172,48453,2018,256319.0,1975,1213,2.0,3,258426,11/13/2019,,2133,235168,284269,"270,900",http://www.zillow.com/local-info/TX-Austin/Garrison-Park/r_271395/,http://www.zillow.com/garrison-park-austin-tx/fsbo/,http://www.zillow.com/garrison-park-austin-tx/
29349822,6908 Old Quarry Ln,78731,Austin,TX,30.351934,-97.758068,48453,2018,216272.0,1982,944,2.0,2,237145,11/13/2019,,-1059,222916,249002,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29516969,12410 Elm Valley Dr,78652,Manchaca,TX,30.13195,-97.824358,48453,2018,94483.0,1991,1680,,,276270,11/13/2019,,-11609,234830,337049,,,,
29387681,2000 Sl Davis Ave,78702,Austin,TX,30.271065,-97.718168,48453,2018,295818.0,2004,1114,,,414212,11/13/2019,,-8770,376933,455633,,http://www.zillow.com/local-info/TX-Austin/Rosewood/r_275255/,http://www.zillow.com/rosewood-austin-tx/fsbo/,http://www.zillow.com/rosewood-austin-tx/
29383652,902 E Leslie Cir,78721,Austin,TX,30.255201,-97.687639,48453,2018,214350.0,1983,1520,2.0,4,337262,11/13/2019,,-10132,300163,381106,"257,700",http://www.zillow.com/local-info/TX-Austin/Johnston-Terrace/r_271442/,http://www.zillow.com/johnston-terrace-austin-tx/fsbo/,http://www.zillow.com/johnston-terrace-austin-tx/
58302874,11400 Circle Bend Dr,78758,Austin,TX,30.385435,-97.690758,48453,2018,442390.0,1971,3525,2.0,,454941,11/13/2019,,-4556,418546,509534,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
250400873,12716 Veronese Dr,78652,Austin,TX,30.171754,-97.919772,48209,2019,785820.0,2017,3500,,0,756602,11/13/2019,,13912,696074,817130,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
29359712,12108 Estrada Ct,78732,Austin,TX,30.375277,-97.884105,48453,2018,545000.0,1999,3839,3.5,,590010,11/13/2019,,1752,560510,625411,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
64725080,6712 Kiev Cv,78739,Austin,TX,30.18687,-97.902465,48453,2018,568706.0,2003,4020,3.5,5,635650,11/13/2019,,809,591154,667432,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29497500,1203 Hidden Hill Cir,78745,Austin,TX,30.197613,-97.797879,48453,2018,253736.0,1974,1063,2.0,3,277974,11/13/2019,,81,261296,297432,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29352774,4102 Lakeway Blvd,78734,Lakeway,TX,30.361459,-98.000219,48453,2018,430000.0,1995,2623,3.0,4,505437,11/13/2019,,419,475111,535763,,http://www.zillow.com/local-info/TX-Lakeway/r_46137/,http://www.zillow.com/lakeway-tx/fsbo/,http://www.zillow.com/lakeway-tx/
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
29511797,4102 Reynosa Dr,78739,Austin,TX,30.172898,-97.86703,48453,2018,307169.0,1987,1886,2.5,,367277,11/13/2019,,-10562,341568,385641,"367,800",http://www.zillow.com/local-info/TX-Austin/Shady-Hollow/r_237669/,http://www.zillow.com/shady-hollow-austin-tx/fsbo/,http://www.zillow.com/shady-hollow-austin-tx/
2091181197,8417 Valerio Ln,78735,Austin,TX,30.262336,-97.879595,,,,,,,,,01/01/1970,,,,,"1,150,200",http://www.zillow.com/local-info/TX-Austin/Barton-Creek/r_231200/,http://www.zillow.com/barton-creek-austin-tx/fsbo/,http://www.zillow.com/barton-creek-austin-tx/
,,,,,,,,,,,,,,,,,,,,,,,
29577749,8703 Pepper Rock Dr,78717,Austin,TX,30.497523,-97.74254,48491,2019,384523.0,1995,3228,3.0,,405079,11/13/2019,,-3147,372673,437485,"321,600",http://www.zillow.com/local-info/TX-Austin/r_10221/,http://www.zillow.com/austin-tx/fsbo/,http://www.zillow.com/austin-tx/
29399974,5324 Wellington Dr,78723,Austin,TX,30.30325,-97.685803,48453,2018,349464.0,1961,1714,2.75,,397804,11/13/2019,,3920,354046,437584,"337,400",http://www.zillow.com/local-info/TX-Austin/Windsor-Park/r_271652/,http://www.zillow.com/windsor-park-austin-tx/fsbo/,http://www.zillow.com/windsor-park-austin-tx/
