zpid,street,zipcode,city,state,latitude,longitude,FIPScounty,propertyType,yearBuilt,lotSizeSqFt,finishedSqFt,bathrooms,bedrooms,lastSoldDate,lastSoldPrice,zestimatePrice
25521234,8 Brookhollow,92602,Irvine,CA,33.740732,-117.771008,6059,SingleFamily,1999,3060,1876,2.5,4,09/03/1999,300500,838527
25521106,3 Elizabeth Ln,92602,Irvine,CA,33.740693,-117.7725,6059,SingleFamily,1999,5510,2569,2.5,3,04/30/1999,384000,996594
25521427,91 Briar Ln,92602,Irvine,CA,33.740558,-117.771797,6059,SingleFamily,1999,7870,3105,4.0,4,08/06/1999,458500,1462080
25521091,35 Elizabeth Ln,92602,Irvine,CA,33.740124,-117.773595,6059,SingleFamily,1999,4356,2480,2.5,4,04/29/2009,710000,979813
51631870,42 Millgrove,92602,Irvine,CA,33.745948,-117.767668,6059,SingleFamily,2000,5453,3176,2.5,4,11/22/2000,457500,1224368
51631979,34 Amberhill,92602,Irvine,CA,33.745709,-117.767074,6059,SingleFamily,2000,4791,2878,2.5,4,10/14/2016,1075000,1196167
51675087,39 Bradford,92602,Irvine,CA,33.744942,-117.768842,6059,Condominium,1999,,1277,2.0,2,11/19/1999,214000,580199
54979268,51 Ardmore,92602,Irvine,CA,33.744498,-117.769685,6059,Condominium,2000,1001,1300,2.0,2,05/04/2015,493000,590743
54979271,45 Ardmore,92602,Irvine,CA,33.744436,-117.769375,6059,Condominium,1999,,1640,2.5,3,03/04/2010,540000,740924
54979319,45 Bellevue,92602,Irvine,CA,33.744323,-117.768709,6059,Condominium,2000,,1638,3.0,3,04/30/2008,550000,737220
51631936,17 Appleton,92602,Irvine,CA,33.743568,-117.767832,6059,SingleFamily,1999,5041,2267,2.5,4,01/25/2000,362500,964090
51631942,2 Kirkland,92602,Irvine,CA,33.743363,-117.766996,6059,SingleFamily,2000,7857,2691,2.5,4,09/14/2000,417000,1198449
51631939,9 Appleton,92602,Irvine,CA,33.743271,-117.767405,6059,SingleFamily,2000,4791,2267,2.5,4,02/25/2000,362500,975806
51631915,32 Kentworth,92602,Irvine,CA,33.742673,-117.76801,6059,SingleFamily,2000,4500,2691,2.5,4,08/10/2000,407500,1126939
,,,,,,,,,,,,,,,,
51631903,18 Easthaven,92602,Irvine,CA,33.742493,-117.768693,6059,SingleFamily,1999,4724,2267,2.5,4,02/04/2008,700000,981107
51631908,8 Easthaven,92602,Irvine,CA,33.742057,-117.768059,6059,SingleFamily,2000,4585,3176,2.5,4,08/04/2000,409000,1222641
25521247,34 Brookhollow,92602,Irvine,CA,33.741962,-117.769713,6059,SingleFamily,1999,5200,2530,3.0,4,12/07/1999,390500,1017590
51631910,2 Easthaven,92602,Irvine,CA,33.741885,-117.767776,6059,SingleFamily,2000,6475,2691,2.5,4,08/07/2000,408000,1146257
,,,,,,,,,,,,,,,,
25521218,17 Brookhollow,92602,Irvine,CA,33.741405,-117.770818,6059,SingleFamily,1999,3015,1876,2.5,4,08/19/1999,300000,836120
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521263,43 Winterfield Rd,92602,Irvine,CA,33.740966,-117.769398,6059,SingleFamily,1999,3991,2015,2.5,4,09/29/1999,324500,941274
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521119,10 Ivy Ln,92602,Irvine,CA,33.740307,-117.772384,6059,SingleFamily,1999,4613,2569,2.5,4,06/07/2019,995000,1002477
25521389,37 Amoret Dr,92602,Irvine,CA,33.74,-117.769735,6059,SingleFamily,1999,4674,2027,2.5,4,03/23/2015,880000,991372
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
51631981,30 Amberhill,92602,Irvine,CA,33.745657,-117.76675,6059,SingleFamily,2000,5096,2441,2.5,4,12/31/2014,938000,1073505
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
51631992,8 Amberhill,92602,Irvine,CA,33.744279,-117.76678,6059,SingleFamily,2000,7499,2691,2.5,4,06/18/2002,640000,1113747
54979322,46 Ardmore,92602,Irvine,CA,33.744378,-117.769378,6059,Condominium,2000,,1300,2.0,2,07/29/2016,442000,585517
51631935,19 Appleton,92602,Irvine,CA,33.743656,-117.767959,6059,SingleFamily,1999,5041,3176,2.5,4,01/25/2000,464000,1224710
,,,,,,,,,,,,,,,,
25521164,62 Linhaven,92602,Irvine,CA,33.743267,-117.771096,6059,SingleFamily,1999,6125,2480,3.0,4,09/22/1999,416500,1011882
51631901,22 Easthaven,92602,Irvine,CA,33.742682,-117.768934,6059,SingleFamily,2000,4129,2267,2.5,4,04/21/2009,655000,973538
25521198,47 Linhaven,92602,Irvine,CA,33.742533,-117.770667,6059,SingleFamily,1999,3049,2121,2.5,4,10/03/2017,814091,852775
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521228,97 Linhaven,92602,Irvine,CA,33.741947,-117.770253,6059,SingleFamily,1999,5259,2480,2.5,3,08/19/1999,365500,998866
,,,,,,,,,,,,,,,,
25521188,11 Hidden Brk,92602,Irvine,CA,33.741492,-117.771774,6059,SingleFamily,1998,4300,2480,2.5,3,,,985853
,,,,,,,,,,,,,,,,
25521174,16 Hidden Brk,92602,Irvine,CA,33.741336,-117.772236,6059,SingleFamily,1999,4093,2237,2.5,4,,,954647
,,,,,,,,,,,,,,,,
25521236,12 Brookhollow,92602,Irvine,CA,33.740923,-117.770818,6059,SingleFamily,1999,3262,2027,2.5,4,05/24/2018,945000,956997
,,,,,,,,,,,,,,,,
25521114,6 Elizabeth Ln,92602,Irvine,CA,33.740511,-117.772957,6059,SingleFamily,1999,4835,2871,2.5,5,07/12/2016,956000,1186002
25521310,12 Hollyhock Dr,92602,Irvine,CA,33.740574,-117.76888,6059,SingleFamily,1999,4207,2015,2.5,4,01/08/2003,483000,952306
25521093,31 Elizabeth Ln,92602,Irvine,CA,33.740355,-117.773834,6059,SingleFamily,1998,4890,3105,4.0,5,03/25/1999,397500,1356365
25521426,93 Briar Ln,92602,Irvine,CA,33.740369,-117.77196,6059,SingleFamily,1999,5142,3105,3.0,4,08/09/1999,411000,1225403
25521089,39 Elizabeth Ln,92602,Irvine,CA,33.739952,-117.773349,6059,SingleFamily,1998,4895,2121,2.5,4,10/01/1999,354000,960304
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
51631857,35 Millgrove,92602,Irvine,CA,33.745354,-117.767613,6059,SingleFamily,2000,4734,2691,2.5,4,11/14/2000,429000,1120965
51631973,30 Hillsdale,92602,Irvine,CA,33.744975,-117.767085,6059,SingleFamily,1999,5395,2267,2.5,4,11/10/2005,899000,1069996
54979325,52 Ardmore,92602,Irvine,CA,33.744289,-117.769467,6059,SingleFamily,2000,3049,1650,3.0,3,03/06/2015,615000,805759
51631946,18 Kirkland,92602,Irvine,CA,33.74403,-117.768013,6059,SingleFamily,2000,4361,2878,2.5,4,04/08/2005,920000,1229059
,,,,,,,,,,,,,,,,
54979336,16 Ardmore,92602,Irvine,CA,33.744824,-117.768934,6059,Condominium,2000,,1277,2.0,2,04/24/2006,2000,585861
,,,,,,,,,,,,,,,,
25521159,72 Linhaven,92602,Irvine,CA,33.742858,-117.771747,6059,SingleFamily,1999,6969,2478,2.5,4,03/07/2008,730000,989981
,,,,,,,,,,,,,,,,
25521141,17 Carriage Dr,92602,Irvine,CA,33.742397,-117.772031,6059,SingleFamily,1999,4912,2250,3.0,4,03/31/2011,650000,971682
51631906,12 Easthaven,92602,Irvine,CA,33.74223,-117.768314,6059,SingleFamily,2000,4688,2441,2.5,4,08/03/2000,379000,1030344
25521227,95 Linhaven,92602,Irvine,CA,33.742032,-117.770381,6059,SingleFamily,1999,4337,2480,2.5,3,08/10/2000,428000,988135
,,,,,,,,,,,,,,,,
25521189,15 Hidden Brk,92602,Irvine,CA,33.741576,-117.771894,6059,SingleFamily,1998,3870,2246,2.5,3,,,964952
,,,,,,,,,,,,,,,,
25521273,1 Hollyhock Dr,92602,Irvine,CA,33.741323,-117.769299,6059,SingleFamily,1999,5389,2015,2.5,4,11/04/1999,329000,948368
,,,,,,,,,,,,,,,,
25521205,2 Robins Tree Ln,92602,Irvine,CA,33.740943,-117.771563,6059,SingleFamily,1999,3717,1900,2.75,4,06/23/1999,307000,880729
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521115,2 Elizabeth Ln,92602,Irvine,CA,33.740404,-117.772807,6059,SingleFamily,1999,5623,2871,2.5,4,05/10/1999,371000,1208909
25521431,83 Briar Ln,92602,Irvine,CA,33.740262,-117.771249,6059,SingleFamily,1999,4250,2871,2.5,4,08/10/1999,379000,1203564
25521090,37 Elizabeth Ln,92602,Irvine,CA,33.74004,-117.773477,6059,SingleFamily,1998,3975,2246,2.5,3,01/27/2016,835000,944956
25520439,2 Tradition Pl,92602,Irvine,CA,33.739873,-117.774834,6059,SingleFamily,1998,5953,2004,2.5,5,08/31/1999,299000,894384
25520465,9 National Pl,92602,Irvine,CA,33.739202,-117.774591,6059,SingleFamily,1998,5125,2844,3.0,3,05/04/1999,366000,1199961
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
51631972,32 Hillsdale,92602,Irvine,CA,33.745052,-117.767225,6059,SingleFamily,1998,4500,3200,3.0,4,10/07/2016,1180000,1297824
51674368,77 Ardmore,92602,Irvine,CA,33.744121,-117.770061,6059,Condominium,2000,1001,1300,2.0,2,10/14/2014,485000,591154
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
54979295,7 Bellevue,92602,Irvine,CA,33.744436,-117.769375,6059,Condominium,2000,,1638,2.0,3,08/31/2012,425000,722140
,,,,,,,,,,,,,,,,
25521194,65 Linhaven,92602,Irvine,CA,33.742895,-117.771154,6059,SingleFamily,1999,4606,2246,2.5,3,09/23/1999,340500,963945
51631916,36 Kentworth,92602,Irvine,CA,33.742884,-117.767799,6059,SingleFamily,2000,4500,3453,2.5,4,08/11/2000,392000,1294192
51631919,6 Appleton,92602,Irvine,CA,33.742634,-117.767488,6059,SingleFamily,2000,4956,2450,2.5,4,01/31/2000,355000,1068228
25521202,85 Linhaven,92602,Irvine,CA,33.742425,-117.770952,6059,SingleFamily,1999,4094,2232,2.5,4,08/18/1999,337500,957473
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521186,11 Robins Tree Ln,92602,Irvine,CA,33.741471,-117.771535,6059,SingleFamily,1999,3402,2000,2.5,4,06/19/2015,740000,870594
,,,,,,,,,,,,,,,,
25521207,8 Robins Tree Ln,92602,Irvine,CA,33.741144,-117.771368,6059,SingleFamily,1999,3397,1900,2.5,3,06/24/1999,301000,832715
,,,,,,,,,,,,,,,,
25521112,20 Elizabeth Ln,92602,Irvine,CA,33.740772,-117.773256,6059,SingleFamily,1998,5478,3105,3.0,4,04/05/1999,409500,1227989
,,,,,,,,,,,,,,,,
25521425,95 Briar Ln,92602,Irvine,CA,33.740249,-117.772074,6059,SingleFamily,1999,4293,3105,4.0,5,01/26/2004,730000,1365588
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
51631863,47 Millgrove,92602,Irvine,CA,33.745881,-117.768377,6059,SingleFamily,2000,4592,3176,2.5,4,11/17/2000,402000,1222147
54979255,89 Ardmore,92602,Irvine,CA,33.743951,-117.770236,6059,Condominium,2000,1001,1300,2.0,2,04/06/2001,264900,590465
,,,,,,,,,,,,,,,,
54979316,39 Bellevue,92602,Irvine,CA,33.744436,-117.769375,6059,MultiFamily2To4,2000,,1277,2.0,2,10/04/2010,425000,584659
,,,,,,,,,,,,,,,,
51631994,2 Amberhill,92602,Irvine,CA,33.744154,-117.767109,6059,SingleFamily,2000,5250,2441,2.5,4,04/29/2010,820000,1084053
,,,,,,,,,,,,,,,,
50894871,10 Kirkland,92602,Irvine,CA,33.743678,-117.767508,6059,SingleFamily,2001,4363,2500,3.0,4,05/05/2010,810000,1047353
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521199,45 Linhaven,92602,Irvine,CA,33.742455,-117.770552,6059,SingleFamily,1999,3465,2246,2.5,3,11/10/1999,355500,948229
,,,,,,,,,,,,,,,,
25521136,27 Carriage Dr,92602,Irvine,CA,33.742042,-117.772622,6059,SingleFamily,1998,3600,2480,2.5,3,04/16/1999,333000,979944
25521191,19 Hidden Brk,92602,Irvine,CA,33.741735,-117.772127,6059,SingleFamily,1998,4130,2246,2.5,3,04/23/1999,341000,967544
25521132,35 Carriage Dr,92602,Irvine,CA,33.741613,-117.773033,6059,SingleFamily,1998,3920,2236,2.5,4,07/18/2014,3000,940112
25521241,22 Brookhollow,92602,Irvine,CA,33.741405,-117.770336,6059,SingleFamily,1999,3060,1876,2.5,4,08/30/1999,299500,836445
25521240,20 Brookhollow,92602,Irvine,CA,33.741309,-117.770432,6059,SingleFamily,2000,3128,2030,2.5,4,03/31/2006,843000,938108
25521102,11 Elizabeth Ln,92602,Irvine,CA,33.741048,-117.773014,6059,SingleFamily,1999,5000,2872,2.5,5,06/23/2016,960000,1207918
,,,,,,,,,,,,,,,,
25521276,7 Hollyhock Dr,92602,Irvine,CA,33.741048,-117.768942,6059,SingleFamily,1999,4127,1876,2.5,4,10/22/1999,313500,883662
25521105,5 Elizabeth Ln,92602,Irvine,CA,33.740784,-117.772635,6059,SingleFamily,1999,5000,2871,2.5,4,05/03/1999,386500,1216578
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521445,51 Elizabeth Ln,92602,Irvine,CA,33.739293,-117.772407,6059,SingleFamily,1999,4350,3105,4.0,4,10/26/1999,394000,1371537
,,,,,,,,,,,,,,,,
25521440,61 Briar Ln,92602,Irvine,CA,33.739126,-117.771706,6059,SingleFamily,1999,4808,3105,3.0,5,03/16/2005,890000,1234091
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
54979262,63 Ardmore,92602,Irvine,CA,33.744324,-117.769859,6059,Condominium,1999,,1277,2.0,2,04/02/2002,274000,582959
,,,,,,,,,,,,,,,,
51631944,14 Kirkland,92602,Irvine,CA,33.743854,-117.767761,6059,SingleFamily,2000,4361,2185,2.5,4,06/29/2004,850000,1054567
50903321,12 Kirkland,92602,Irvine,CA,33.743766,-117.767634,6059,SingleFamily,2000,4361,2691,2.5,4,09/12/2000,416000,1123175
,,,,,,,,,,,,,,,,
51631899,25 Langford,92602,Irvine,CA,33.742934,-117.769333,6059,SingleFamily,2001,5621,2500,2.5,4,06/19/2009,719000,1023808
25521193,67 Linhaven,92602,Irvine,CA,33.742786,-117.77127,6059,SingleFamily,1999,4030,2246,2.5,3,04/30/2002,487500,968854
25521139,21 Carriage Dr,92602,Irvine,CA,33.74233,-117.772335,6059,SingleFamily,1998,3936,2250,3.0,4,07/15/2008,670000,948437
25521143,11 Carriage Dr,92602,Irvine,CA,33.74225,-117.771791,6059,SingleFamily,1998,3915,2480,2.5,3,02/22/2019,979600,997278
25521152,86 Linhaven,92602,Irvine,CA,33.742175,-117.771262,6059,SingleFamily,1999,3465,2480,2.5,3,08/23/1999,385500,979697
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521243,26 Brookhollow,92602,Irvine,CA,33.741597,-117.770145,6059,SingleFamily,1999,3196,1876,2.5,3,08/24/1999,306500,833729
25521208,10 Robins Tree Ln,92602,Irvine,CA,33.741237,-117.771274,6059,SingleFamily,1999,2992,1651,2.5,3,06/28/1999,282500,814162
,,,,,,,,,,,,,,,,
25521238,16 Brookhollow,92602,Irvine,CA,33.741114,-117.770627,6059,SingleFamily,1999,3200,1900,3.0,4,06/13/2008,630000,838345
,,,,,,,,,,,,,,,,
25521122,16 Ivy Ln,92602,Irvine,CA,33.740654,-117.772039,6059,SingleFamily,1999,4800,2871,2.5,4,05/17/1999,418500,1213625
,,,,,,,,,,,,,,,,
25521432,81 Briar Ln,92602,Irvine,CA,33.740173,-117.771124,6059,SingleFamily,1999,4286,2872,3.0,5,01/31/2014,969000,1206762
,,,,,,,,,,,,,,,,
25520466,7 National Pl,92602,Irvine,CA,33.739299,-117.774714,6059,SingleFamily,1997,5666,2294,2.5,3,06/08/2001,442500,960324
51631867,48 Millgrove,92602,Irvine,CA,33.746221,-117.768034,6059,SingleFamily,2000,4923,2433,2.5,4,11/21/2000,407000,1008941
,,,,,,,,,,,,,,,,
51631859,39 Millgrove,92602,Irvine,CA,33.74553,-117.76787,6059,SingleFamily,2000,4552,2691,3.0,5,11/15/2000,465500,979760
51675069,63 Bellevue,92602,Irvine,CA,33.744436,-117.769375,6059,SingleFamily,1999,,1300,2.0,2,02/01/2006,545000,623863
50885108,33 Ardmore,92602,Irvine,CA,33.744436,-117.769375,6059,SingleFamily,2000,,1640,2.0,3,10/13/2010,445000,736312
51631993,6 Amberhill,92602,Irvine,CA,33.744215,-117.766939,6059,SingleFamily,2000,7714,3176,2.5,4,01/25/2001,460000,1315566
,,,,,,,,,,,,,,,,
51631929,36 Langford,92602,Irvine,CA,33.743305,-117.768414,6059,SingleFamily,1999,4950,2679,2.5,4,07/09/2004,925000,1161347
51631928,34 Langford,92602,Irvine,CA,33.743199,-117.768519,6059,SingleFamily,1999,4950,2691,2.5,4,10/01/2002,578000,1123198
,,,,,,,,,,,,,,,,
51631923,35 Kentworth,92602,Irvine,CA,33.743032,-117.768279,6059,SingleFamily,2000,4550,2691,2.5,4,08/01/2000,444500,1111701
25521195,53 Linhaven,92602,Irvine,CA,33.742767,-117.771013,6059,SingleFamily,1999,3503,2246,2.5,3,05/25/2000,399000,950209
,,,,,,,,,,,,,,,,
25521229,37 Linhaven,92602,Irvine,CA,33.742131,-117.770079,6059,SingleFamily,1999,4371,2567,3.0,4,02/02/2007,790000,1034671
25521145,7 Carriage Dr,92602,Irvine,CA,33.742091,-117.771564,6059,SingleFamily,1998,3915,2480,2.5,3,07/11/2002,529500,987137
,,,,,,,,,,,,,,,,
25521211,16 Robins Tree Ln,92602,Irvine,CA,33.741524,-117.770989,6059,SingleFamily,1999,3057,1651,3.0,3,07/27/2005,744000,826877
,,,,,,,,,,,,,,,,
25521209,12 Robins Tree Ln,92602,Irvine,CA,33.741334,-117.771179,6059,SingleFamily,1999,3215,2015,2.5,4,08/13/2012,725000,897658
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521265,39 Winterfield Rd,92602,Irvine,CA,33.740761,-117.769596,6059,SingleFamily,1999,3780,2100,2.5,3,09/17/1999,303000,929520
25521111,22 Elizabeth Ln,92602,Irvine,CA,33.74066,-117.773367,6059,SingleFamily,1999,4791,2600,2.5,4,07/27/2010,825000,1010072
25521313,40 Winterfield Rd,92602,Irvine,CA,33.740593,-117.769248,6059,SingleFamily,1999,4369,2015,2.5,4,09/22/1999,327000,946774
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521406,3 Cameo Ct,92602,Irvine,CA,33.739447,-117.769875,6059,SingleFamily,1998,6443,1900,3.0,4,03/03/1999,314500,877749
25520463,15 National Pl,92602,Irvine,CA,33.739027,-117.774338,6059,SingleFamily,1999,5066,2535,3.5,4,09/27/2012,775000,977362
25520531,25 Monument Pl,92602,Irvine,CA,33.738646,-117.775029,6059,SingleFamily,1998,5456,3748,3.0,5,01/29/1999,427000,1358513
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520514,53 Legacy Way,92602,Irvine,CA,33.737457,-117.776668,6059,SingleFamily,1998,7426,3748,4.0,5,11/04/2019,1350000,1349986
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520866,3 Proclamation Way,92602,Irvine,CA,33.736509,-117.773085,6059,SingleFamily,1999,5031,1964,3.0,4,08/10/2017,848000,896719
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
61647181,89 Talmadge # 64,92602,Irvine,CA,33.735582,-117.768858,6059,Condominium,2001,,1592,2.5,3,04/13/2004,685000,708700
59731125,40 Olivehurst,92602,Irvine,CA,33.735582,-117.768858,6059,Condominium,2001,,1592,2.5,3,02/28/2003,470000,722500
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521434,77 Briar Ln,92602,Irvine,CA,33.739916,-117.770879,6059,SingleFamily,1999,7464,2569,2.5,3,08/10/1999,380000,1020937
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521392,24 Winterfield Rd,92602,Irvine,CA,33.739605,-117.7701,6059,SingleFamily,1999,4116,1900,2.5,4,08/03/2016,765000,862585
,,,,,,,,,,,,,,,,
25520467,5 National Pl,92602,Irvine,CA,33.739408,-117.774825,6059,SingleFamily,1997,6092,2545,2.5,3,12/03/1998,385000,1019311
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520600,17 Red Coat Pl,92602,Irvine,CA,33.737862,-117.771039,6059,SingleFamily,1997,4050,1964,2.5,3,08/22/2005,745000,899949
25520576,12 Monument Pl,92602,Irvine,CA,33.737774,-117.774501,6059,SingleFamily,1997,4718,2294,2.5,3,07/25/2008,727500,936122
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
54972317,16 Carmichael,92602,Irvine,CA,33.737443,-117.765836,6059,SingleFamily,2001,3232,2040,2.5,3,05/06/2014,890000,1046100
25520607,33 Boulder Creek Way,92602,Irvine,CA,33.737018,-117.770974,6059,SingleFamily,1997,5825,2595,3.0,5,03/09/1998,245000,1006329
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520469,1 National Pl,92602,Irvine,CA,33.739619,-117.775089,6059,SingleFamily,1998,7296,2545,3.5,3,04/09/2010,750000,1043588
,,,,,,,,,,,,,,,,
25520430,19 Tradition Pl,92602,Irvine,CA,33.739415,-117.773634,6059,SingleFamily,1998,5908,2843,3.0,3,08/13/1999,405000,1239003
25521331,7 Winterfield Rd,92602,Irvine,CA,33.739092,-117.771104,6059,SingleFamily,1998,3060,1651,2.5,3,01/16/2003,442000,811412
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521369,40 Appleglen Dr,92602,Irvine,CA,33.738543,-117.770031,6059,SingleFamily,1998,3416,1876,2.5,4,03/11/1999,293000,870492
25521368,38 Appleglen Dr,92602,Irvine,CA,33.738458,-117.76993,6059,SingleFamily,1998,3755,1900,3.0,4,03/31/2015,765000,878034
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520599,15 Red Coat Pl,92602,Irvine,CA,33.737941,-117.771153,6059,SingleFamily,1998,4051,2287,3.0,5,07/27/2018,945000,952282
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
61619434,78 Arcata # 69,92602,Irvine,CA,33.735582,-117.768858,6059,Condominium,2001,3005,1810,2.5,4,05/18/2017,839000,897265
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521411,98 Briar Ln,92602,Irvine,CA,33.739789,-117.77197,6059,SingleFamily,1999,4400,2900,2.5,5,03/08/2012,785500,1185830
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520457,27 National Pl,92602,Irvine,CA,33.738311,-117.774595,6059,SingleFamily,1998,4675,2255,2.5,4,07/10/1998,278000,942431
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520590,46 Statehouse Pl,92602,Irvine,CA,33.737654,-117.776268,6059,SingleFamily,1997,6045,3393,2.5,5,05/19/1998,340000,1354249
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521435,75 Briar Ln,92602,Irvine,CA,33.739762,-117.771058,6059,SingleFamily,1999,4852,2600,2.5,4,08/19/2019,1040000,1042080
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25521403,8 Cameo Ct,92602,Irvine,CA,33.738994,-117.769763,6059,SingleFamily,1999,4600,2050,3.0,4,02/18/1999,314000,966038
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520550,24 Monument Pl,92602,Irvine,CA,33.738319,-117.775283,6059,SingleFamily,1998,5365,2844,3.0,3,07/15/1998,313036,1183067
25520616,6 Red Coat Pl,92602,Irvine,CA,33.738065,-117.771992,6059,SingleFamily,1998,3049,2004,2.5,4,12/13/2017,850000,881648
,,,,,,,,,,,,,,,,
25520592,42 Statehouse Pl,92602,Irvine,CA,33.737926,-117.775997,6059,SingleFamily,1998,5924,3340,4.0,5,05/06/2014,1070000,1363493
,,,,,,,,,,,,,,,,
25520580,6 Tioga Pl,92602,Irvine,CA,33.737659,-117.775686,6059,SingleFamily,1998,6000,2997,2.5,5,11/12/1998,347000,1210891
25520588,60 Legacy Way,92602,Irvine,CA,33.737452,-117.775892,6059,SingleFamily,1997,5527,3393,3.5,5,03/16/1998,346000,1376695
,,,,,,,,,,,,,,,,
25520585,24 Tioga Pl,92602,Irvine,CA,33.737095,-117.775441,6059,SingleFamily,1999,7405,3950,3.5,5,09/26/2008,1100000,1623821
25520518,61 Legacy Way,92602,Irvine,CA,33.737061,-117.776075,6059,SingleFamily,1997,5472,3393,3.5,5,09/20/2001,540000,1359064
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
25520525,77 Legacy Way,92602,Irvine,CA,33.736384,-117.775103,6059,SingleFamily,1997,5473,3748,4.0,6,12/23/1997,350000,1401095
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
